fileName;size;time;isSortingEnabled;orderingType;nThreads;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;3;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;3;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;3;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;6;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;4;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;3;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/UNIFORM_BOOLEAN_1.ctw;8;5;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10464;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10720;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9402;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9421;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9292;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9344;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9529;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10826;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9533;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9309;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11835;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11855;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11409;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11411;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11104;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11330;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;12250;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11285;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11417;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11205;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9130;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9506;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9038;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8867;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8849;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9837;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9537;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9948;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8799;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9193;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10690;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10739;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11858;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11518;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11670;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;12247;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10672;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11611;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10657;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11316;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8859;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8788;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9881;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8956;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8868;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10433;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8727;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9987;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9472;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8838;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;12226;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10705;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10828;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10794;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10654;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11868;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;13025;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;13005;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;11909;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10662;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;10399;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8667;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;8819;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9925;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10356;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;10486;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;10307;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;11018;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;11117;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;11271;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;14;9252;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;14;11386;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;14;9696;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;13;8949;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9226;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;16;10515;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;14;9631;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;9824;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;15;10629;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_BOOLC_0.ctw;12;9093;true;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1968;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1943;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1929;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1593;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1585;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1599;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1595;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1586;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1591;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1626;false;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1693;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1580;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1622;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1586;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1635;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1734;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1958;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1995;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1933;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1629;true;AS_DECLARED;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1607;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1637;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1603;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1605;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1633;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1629;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1631;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1595;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1630;false;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1765;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1971;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1965;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1982;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1898;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1627;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1596;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1635;true;IN_ORDER_SIZE_DESC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1625;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1642;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1643;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1638;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1606;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1706;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1972;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1955;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1948;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1887;false;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1602;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1638;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1600;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1596;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1634;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1588;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1585;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1626;true;IN_ORDER_SIZE_ASC;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1693;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1938;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1948;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1969;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1897;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1595;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1597;false;RANDOM;1;;;;;;;
/home/XYZ/Documents/GitHub/KALI/./examples/ADD_MCAC_0.ctw;1;1594;false;RANDOM;1;;;;;;;
